source_text;target_text
batendo sem motivo na sua esposa, tratando-a sempre como objeto maldito de pancada;nde remirekó resé epûá tenhẽmo, mûasá-mbururamo serekóbo îepi
a todos nós espantaria;opá îandé moputupabymo
ele dentro dela está ocultamente;a'e i pupé sekó-nhemimi
após matarem a São Lourenço, que queimem em teu fogo;são lourenço îuká ré, t'okaî nde ratá pupé
não entendo sua ida, não entendo que você vá;n'aîmo'angi nde só
salve, ó meu mestre!;eîkobé-katu, xe mbo'esar gûy!
que o tivesse visto!;asepîak me'ĩmo!
estejamos colocando armadilhas;t'îaîekotyrung îaîupa
a cada dia;ara îabi'õ
piorei muito por meu grande pecado;aîerekoaíbeté xe angaîpá-katu suí
fiz isso por fazer;aîmonhangĩ nhẽ
não porque não me ama;na xe raûsube'ỹmbeî
jejuou por causa da primeira menstruação da sua filha?;ereîekuakupe nde raîyra nhemondy'ara resé?
a graça que ele dá não acaba;graça semime'enga n'opabi
matou todos os homens;opá abá îukáû
você comeu carne de caça, tendo farinha?;ere'upe so'o u'i rerekóbo nhẽpe?
por ocasião disso Deus deixou de amar o homem?;a'e remebépe erimba'e tupã abá raûsupo'iri?
você mudou, por acaso?;ereîakasó-piang?
o que não se confessa a cada ano;ro'y îabi'õ onhemombe'ue'ymba'e
que nos leve para seu lugar de felicidade para nos fazer regozijar com ele;t'îandé rerasó o orypápe o îoesé îandé moîekosupa
peca muito o homem, benzendo falsamente as pessoas?;i angaîpabetépe abá oporomongaraiba'upa?
cavidade dela;inhanhã
ele tem a água esgotada;ty-pab
desvirginou alguma menina, furando-a, estuprando-a?;ereîmombukype kunhataĩ amõ, i mokûá, i mondoroka?
lembrem-se do que se sofre no inferno para que, de modo nenhum, pequem;penhemoma'enduá anhanga ratápe i porarapyra resé ta pe angaîpab umẽngatutenhẽ
remédio que traz cura;mosanga moeîrabyîara
eu tenho bicheira;xe ybypiar
daqui, talvez, passou para a Índia, terra dos indianos;ké suí serã i asabi india tapyîtinga retãme
pano de linho;ybyraoba
que me livre das dificuldades;ta xe pysyrõ marãtekó suí
cessou a chuva;opyk amana
e não confessando ser parente verdadeira de seu marido, o que acontece?;a'epe o mena mũetéramo sekó mombe'ue'yma, marã?
fizemos procissão;orotupãerogûatá
lacei suas pernas;aîkupyîurar
ah, que atrevido é esse fulano!;tekatunheté kó ahẽ mã!
como um galo você se deita;gûyrasapukaîa îabé ereîetu'u
destampe sua caixa para que eu veja suas coisas;eîaso'îabok nde karamemûã t'asepîak nde ma'e
linha grossa de pescar;pindasã-muku
não está em conformidade comigo, não é igual a mim;na xe îáî
e o que evoca a Deus pelo que não é verdade, o que acontece?;a'epe supindûare'yma resé tupã renõîndara, marã?
com uma pedra;itá pupé
me farta o peixe;xe ytarõ pirá
vou como preparador;asó morenotaramo
você esteve deitada sobre seus amantes?;ereîubype nde agûasá 'arybo?
fui uma vez;oîepé asó
não está dia;nd'e'i 'ara
sobrinho dele;i i'yra → i'yra
sem trabalho, comemoramos este dia;morabykye'yma kó 'ara îaîmoeté
você teve para alguém palavras que violentam?;nde nhe'ẽ-poroîukaípe abá supé?
sou muito mocho;xe aterẽngatu
detestando sua maldade;i angaîpaba momburûabo
ah, quem me dera comer veneno para que eu morresse disso;- a'u temõ mba'eaíba mã a'emo nhẽ xe re'õû ãûa suí
somente até aqui hei de nomear coisas para você;nõmo nhõ ma'e t'asenõî ndebe
que eu lance fora todas as armadilhas;t'aîtyk pá koty
com uma lança espetaram seu flanco;minusu pupé iî yké kutuki
cunha para fender lenha;îepe'a-mobokaba
ao presentearem-no, alegrou-se seu coração;i îetanongápe, sory nde py'a
faz água;o'ẽ
que venha para levá-los todos;t'oú serasóbo pá
o que se masturba;i pupukyba'e
descansa, não é muito forte o maíra;nde pytuẽ na satãngatuî maíra!
curou nosso Senhor aquela sua orelha arrancada?;oîposanongype îandé îara a'e i nambimondokypyra?
eis que eu faço as pessoas estarem sempre na bebedeira;ixé kó ka'u resé aporomoingó îepi
assim agiu, na verdade, longe de você;emonã rakó sekóû nde suí
por acaso é o Lourenço tostado?;rorẽ-ka'ẽ-piã?
tão logo ele foi embora;osóbo bé
que sejam muitos os meus nomes!;ta setá-katu xe rera!
amo Pedro por amar seu pai;asaûsub pedro og uba raûsume
nas grandes cabeças deles;i akangusuî
que morra!;t'omanõ!
você é parecido com um chamusco, ó coisa fedorenta!;nde rapixara pixé, mba'enem-y îu!
"você disse ""-oxalá eu o mate"", fazendo alguém ouvir?";"""aîuká temomã"" erépe abá remiendubamo?"
mamei;akambu
aqui vêm para nos castigar!;ké turi îandé nupãmo!
o anjo revelou-se a ela como um rapaz muito belo;karaibebé îepîakukari i xupé kunumĩgûasu-porãngaturamo nhẽ
eu sou pontudo;xe rapûá
suas palavras transgredindo muito, amaldiçoando-o;i nhe'enga abŷabo-tekatu, i momburûabo
os cabos são achatados;yba i peb
a dança é que é boa;moraseîa é i katu
vim ainda agora;aîu ramõ
nomeie os muitos designativos de seu corpo para mim;esenõî nde reté renõîndabetá ixébe
de acolá, dali;amõ suí
ossada;mba'e-kangûera
trouxe-o conforme minhas forças;xe îaîbeĩé ixé seruri
alguém me levou consigo, por acaso, me afastando do meu bom caminho?;xe reropîápe abá ri, kûepe nhẽ xe rerasóbo xe rapé-katu suí?
estou bem sozinho;oîepebẽngatu aîkó
eu o manuseio;aîabyky
a gente o teme mais do que tudo que deve ser temido;asé oîpoûsubeté opakatu i poûsubypyra sosé
vim do rio dos paratis para ver a rainha, enfeitando minha cabeça;xe parati 'y suí aîu, rainha repîaka, xe akanga moîegûaka
dor;mba'e rasy
homem choramigas;xe resangá - eu sou chorão abá-esangá
você ia ali para ouvir a missa;a'epe missa rendupa, eresó
então, matarei alguns, fazendo-os cair no meu laço;a'ereme amõ aîukáne, xe îusanyme i mbo'a
amo seu filhinho;asaûsub nde membyrĩ
que Deus venha para nos alegrar;t'oú tupã oré moorypa
o diabo não me faz palpitar o coração, visitando-me;na xe mopy'atytyki anhanga xe rapekóbo
nossa comida, a que é de cada dia, dá hoje para nós;oré remi'u 'ara îabi'õndûara eîme'eng kori orébe
você comeu objeto de furto de alguém?;ere'upe abá mondarõagûera?
seus atos recentes;nde rekó-pysasu
em que situações a gente reza para ele?;mba'e-mba'eremepe asé îeruréû i xupé?
esses seus olhos compadecedores voltem em nossa direção;eboûĩ nde resá i poraûsubaryba'e erobak oré koty
o sol se envergonha, nascendo, diante de seu brilho;otĩ kûarasy osema nde beraba robaké
eu sou sauiaetá, famoso é meu nome;ixé saûîaetá serapûã xe renõîndaba
a água nele se transformou em vinho, de acordo com os pedidos de sua mãe;i pupé 'y anhẽ monhangi kaûĩnamo o sy îeruresaba rupi
oh! quem aqui dá a cara?;to, ahẽ! abápe ké sobasẽ?
honro sua casa, dançando dentro dela;aîmomba'eté nde roka, i pupé gûiporaseîa
ele há de morrer!;t'omanõ ká!
frustrei-me;xe rarûab
aqui está sua ameaça!;kó nde momboîtaba kó!
eis que vou;asó ã
vamos matar meu marido e, então, casaremos um com o outro;t'îaîuká xe mena, a'ereme t'îamendar îandé îoesé
fiquei apedrejando-o;aîapi-api
faço mingau;aîapó minga'u
seu pai está por aí?;oubépe nde ruba?
homem apessoado, gentil-homem;abá-matuetegûasu
amei a vela;aroîyb aoba
homem miserável;abá-poreaûsubĩ
conforme o dia;ara rupi
meu filho que gerei;xe ra'yra xe remimonhanga
vem para ver sua futura terra;eîori nde retamûama repîaka
ralo-o;aseé
contas vermelhas, contas de coral;mbo'ypyranga
vêm em vão para me afastar;oú tenhẽ xe pe'abo
ó coisa fedorenta!;mba'enem-y îu!
assim, de fato, eu determinei;emonã nakó xe rekopotari
ela tem folhas;sob
por que coloca sal bento na boca da gente?;mba'e resépe îuky-karaíba mondebi asé îurupe?
levando uma outra semelhante a ela tão logo se consuma muito;i îaroketé rupibé amoaé sapixara rerasóbono
faço estalar as mãos;aîepó-mopiririk
fiz todos eles de alvo;aîybõ-mbá
o que é convidado;i xo'opyra
cotidianamente, a cada dia;ara îabi'õ
não é mais pão;nd'oîkóî rakó miapéramo
vamos à árdua guerra?;t'îasó maranatãûãme?
não o mate você sozinho;nde nhõ umẽ eîuká
detestando-os muito, tratem-nos muito mal;i amotare'ymetébo, perekoaí-aí
um pouco, pouco tempo, por pouco tempo;korite'ĩ nhote
queimei o campo;asapy nhũ
"no seu jardim formoso chamado ""paraíso terreal""";o emitymaysó paraíso terreal seryba'epe
queimem em conjunto;pekaî oîepegûasune
lanço puçá;apysá-îtyk
todas as minhas presas de minhas mãos as levou;opakatu xe rembiara xe pó suí serasóû
quem mais junto deles foram seus sepultadores?;abá abépe i pyri i tymbaramo?
eu sou fleumático, eu sou vagaroso;xe mbegûé
riscaram todo o seu corpo com ferro pontiagudo;opá nde reté raíri itatiãîa pupé
sou leve;abebuî
fico me espojando;aîeré-îereb
diante deles passei;sobabo akûab
delato pessoas;aporokuaukar
por causa da minha imensa formosura, Deus se revelará a mim;xe aysó-matueté resé é, tupã îepîakukari xebene
eu não sou medroso;na xe poropoûsubi
vocês são avarentos com ele;pe rekate'ym sesé
lado a lado, seus cadáveres estavam ao longo do mar;o îoybyri se'õmbûera paranã ybyri i kûáî
dou de beber às pessoas;apore'ym
cortei-lhe a garganta, degolei-o;aîaseó-kytĩ
você vive com alguma não batizada?;ereîkópe sere'ymba'e amõ resé?
para escutar a palavra de Deus;tupã nhe'enga rendubagûama resé
eis que você vai;eresó ûĩ
resvalou em mim o fulano com a espada;xe apan ahẽ itaingapema pupé
ah, me sobra alegria;té, xe resemõ toryba
prendi-os um no pescoço do outro;o îoaîuri aîmoín
foi ela feita para ser a futura mãe de Deus;tupã syrama ri i monhangymbyra
escabelar, desfazer o penteado de, desgrenhar o cabelo de, etc.;abo'o-bo'o
enfeitando-se, querendo que as pessoas o desejem;oîemongatyrõmo, abá o potara potá
que eu busque suas pegadas;t'oroakypûer-eká
entortei-a;aîapar
consentimento na transgressão da palavra de Deus;tupã nhe'engaby morybagûera
como se eu fosse;xe só îasûaramo n'aé
dói a separação da nossa alma de nosso corpo;sasy asé 'anga asé reté suí i îa'oka
esbofeteei suas têmporas;aî'atypetek
eu tenho raízes;xe rapó
tomei emprestada a canoa do índio;aîporu abá ygara
eu sou sociável;xe îekotyarixûer
eis que ele vai;ebokûeî i xóû
pois, se um homem guarda seu próprio filho, quanto mais Deus se compadecerá de nós;abá abiã é o a'yra ogûerekó-katu, memetipó tupã asé raûsubáne
você o excitou, querendo ejacular seu sêmen?;ereîkapyrokype nde ra'y-pupuka potá?
será que eu me perdi?;xe ropá serã?
quero muito pegá-las com os que atacam as pessoas;aîpysy-potá-katu morepenhandara ri
fazendo-me mudar de direção por aqui;kûeîbo nhẽ xe rerobaka
e os que bebem cauim, como ficam? Não transgridem a palavra de Deus?;kagûarape marã? nd'oîabyîpe tupã nhe'enga?
que não conheçamos senão a Deus, nosso Criador;t'îaîkuá-te tupã, îandé monhangagûera
estou pulando de alegria;toryba suí apó-por gûitekóbo
às costas;aseî
eu sou gentil;xe abangatu
o verdadeiro filho de Deus é, de fato, esse homem;tupã ra'yreté anhẽ ikó abá
sua cerviz ficando a esmurrar;i aŷpy atyká-tykábo
você visitou o covo de alguém, arrancando seu conteúdo?;ereîosubype abá îeke'a i poroka?
por que seria isso? Por que razão haveria de?;mba'e-resémo?
eu coloquei penas nele;aîpepó-moín
eu me fiz mulher;anhemokunhã
por acaso arrancaram sua roupa, fazendo-o ficar nu?;oîaobok serã ybŷa katupe nhẽ i moingóbo?
façam uma igreja que tenha meu nome;xe reryîara tupãoka eîmonhang
palavras de quem são essas?;abá nhe'engûerape aîpó?
ah, que enfadonho você é, de fato!;tekatunheté rakûé endé hegûy!
lugar em que a igreja estará fundada;tupãokupagûama
no seu próprio ombro, levanta a cruz por fraqueza, Jesus a faz cair consigo;o ati'yba ri, krusá osupi membeka suí, îesu sero'ari
o fugidor, o que costuma fugir, o fujão;kanhembora
me aquentam;xe pé
como se eu fosse;xe só îarameté
eu estava pendente;xe apy'am
não querendo comer, eu venho;na mba'e 'u potá ruã aîur
quantos são esses deuses?;mobype a'e tupã?
e ainda mais um batizado, transgressor da boa lei, ao encontrar um padre, se alegrará muito;memetipó nhemongaraibypyra tekokatu abŷara abaré supé ogûasema, sorybetéûne
eu o convenci a ir;aîmoîekûer
um servo do príncipe esbofeteou seu rosto;morubixaba boîá amõ osobá-petek
que os mate para mim diante do pajé ruim;t'ereîuká ixébe paîé-aíba supé
eu sou elegante;iî aeté - ele é fino xe aeté
ora, agora leve-o;ne'ĩ serasóbo ko'yté
o que é de cada dia, o que está ao longo dos dias;ara rupindûara
adversária da morte;te'õ rupîara nhẽ
que rezem por mim a Deus como retribuição por eu os amar, por eu os honrar;t'otupã-mongetá xe resé ixé o aûsuba, ixé o moeté repyramo
sua mãe, cobrindo-o bem, o defende do frio;i xy, i aso'ikatûabo, oîopîá ro'y suí
é o que deve ser expulso da igreja;tupãoka suí i mosemymbyra
hoje mesmo os malditos queimam;oîeí bé muru kaî
os que ele torna padres e seus substitutos na missa tomam o pão em suas mãos, benzendo-o;semimboabaré sekobîara bé missa pupé miapé rari o pópe sobasapa
seus antigos pecados estão diante deles, seus furtos também;sekomemûãagûera serekóbone sobaké bé i nhemondá bé
mostram-se a urdir mentiras;e'i mo'ema monhanga
eu não tenho anzol;na xe pindáî
íngua de virilha;akó-a'ynha
será que é um morcego?;andyrá ruãpe é?
contigo nosso Senhor está;nde irũnamo îandé îara rekóû
mas quando a gente se benzerá?;marãneme-tepe asé îobasabine?
quebrador de pedras;itá kasara
roupa verde, pano verde;aoboby
eis que, como está no céu, nosso Senhor está dentro do pão;akó ybakype ogûekó îakatu, îandé îara rekóû miapepûera
o homem que comete furto de algo;abá mba'e resé omondarõba'e
sua alma está muito branca;i morotĩngatu nde 'anga
soquei-o, compactando;aîapasok
elas estão sempre cheias;tynysẽ memẽ
amaldiçoamos o diabo, a você somente obedecendo muito;oroîmomburu anhanga, nde nhõ nde rapîaretébo
oh, eu sou assassino, causa do temor aos pecados, mesmo dos reis;té! morapitîara ixé, angaîpaba sykyîeba, morubixaba îepé
fio embotado;aembé-korõîa
sua remissão foi meu encargo;sepyrama xe pûaîtaba
sendo mau;o angaîpabamo
eu o avaliei;asepyenõî
arranque o seu nome para que você seja muito famoso;eîerok ta nde rerapûãngatu
eu calcei os sapatos;aîepyapasá-mondeb
eu ouvi o irmão dele;aîtyby-nupã
a gente obedece também ao seu próprio chefe;og ubixaba abé asé osapîá
não cometa furto;emondarõ umẽ
no meio do caminho, meninos me assaltaram;pé ku'ape, kunumĩ pu'ama'ubi xe ri
eu me desviei;apîá
eu me movimento;akué
o sol faz as pessoas terem muita sede;kûarasy oporomo'y'useîeté
eu sou maior que você;ixé nde sosé
o lado direito dele;iî apé
veio bem atrás de mim;xe pytáî bé turi
eu estou ferido, eu tenho muitas feridas;xe îá-xe îaó
você não vem para me vingar?;nd'ereîuri xe repyka?
o que está preso em ferros, o que está amarrado pelos pés;i pukusãmoinymbyra
me colocando segundo a vontade de Deus;tupã remimotara rupi xe moingóbo
visito os aposentos dos índios;aîosub abá koty
todos vieram?;opápe turi?
dentro de um só pão você vê a variedade de coisas;oîepé mi'u pupé esepîak tekó paraba
para o desaparecimento dos vestígios da transgressão da palavra de Deus;tupã nhe'enga abŷagûera rakypûera kanhemagûama resé
na cidade chamada Roma;taba roma 'îápe
para honrar a Deus;tupã moeteagûama resé
você desvirginou alguma menina? segundo a sua vontade ou ela resistiu completamente?;eresugûykápe kunhataĩ amõ? semimotara rupipe koîpó i popyatã-mbápe?
ele está muito maduro;i apaîé - ele está maduro i apaîegûasu
por que, quando os inimigos cercam sua terra, o dia todo e a noite toda, você está se preocupando com eles, não dormindo?;marãnamo-pakó tobaîara nde retama pîareme ko'arapukuî pysaré ereîkó sesé enhemosako'îabo, ekere'yma?
você se desviou de alguém, detestando-o, para não o ver?;ereîpynekûápe abá i amotare'yma nhẽ sepîaka suí?
