source_text,target_text
"a poeira dos pés arranca de minha casa, tua pousada sempre","eîpytybyrok xe roka, nde pytasaba îepi"
"retalhador de carne, açougueiro",so'ombo'isara
estou só,oîepebẽ aîkó
"desejando ardentemente ver o nenenzinho, vim de minha casa","pitangĩ repîaka'upa, aîur xe roka suí"
os homens pecadores mataram são mateus,abá angaîpabora são mateus îukáû
"após arrependerem-se de seus atos, os índios vão confessar-se","o ekó moasy riré, abá sóû îemombegûabo"
fachos de luz para iluminar o caminho pela escuridão,ysysaý putumimbyka rupi pé resapébo
"o cauim transbordante nas igaçabas, depois disso, atrai-os","ygasápe kaûĩ-tuîa, a'e ré, îamomotá"
"mudarei de nome hoje, por causa deles",aîerok kori seséne
por isso mesmo todos os homens emagrecerão,nd'e'i te'e opá abá angaîbaramo-ne
ainda é muito cedo para isso,nd'e'i-angáî
danei-me,anhemoaíb
"da morte tentando inutilmente livrar-se, amedrontando-se, enfim","te'õ suí o nhepysyrõ ra'angyîepébo, opiringamo ko'yté"
deus parece obter o descanso,mutu'u resé tupã îekosu-berame'ĩ
"casarão, casa grande",okusu
nós nos misturamos,oroîese'ar
"aproximando-me da morte, meus antigos e grandes pecados farei sair","te'õ rerobyka é, xe angaîpá-tubixagûera amosẽne"
madeira ou armação para futura casa,ó-kangûama
que afastemos o diabo agora e para sempre,anhanga t'îaîpe'a ko'yr aûîeramanhẽ
sua mãe afável também arranca a ferocidade dele,i xy-îerekûaba abé oîo'ok i abaeté
meu braço perdeu a sensibilidade,omanõ xe îybá
caço,aka'amondó
"argumentei contra suas palavras, em vão",aînhe'engapypyk îepé
eu tenho garganta seca,xe ase'o-tining
a morte somente é a causa de afastá-los,te'õ anhõ i mombo'isaba
a que deseja a virtude,tekokatu potasara
transgride também alguém a palavra de deus não mandando comungar a seu filho que é comungante antigo?,oîaby bépe abá tupã nhe'enga o a'yra tupãrasarymana supé tupãrarukare'yma?
morro de morte natural,te'õ suí amanõ
"guardai-vos de ser maus, doravante",peteumẽ pe poxyramo angiré
"quando fustigava o sol a terra, eu vim","ara yby sokeme, xe ruri"
"lembra-te já de teus destinos últimos, do fim de tuas coisas","nde ma'enduar nde rekosykagûama, nde rekó pabagûama resé rá"
os homens esvaziam as cuias,oîmboapy abá kuîaba
que venha neste dia para aquecer nossa alma,t'our kó 'ara pupé oré 'anga moakupa
ajuntamento de araçás,arasá-tyba
permaneço seu guardião,aîkobé n'ixé sarõana
o que é moído,i mongu'ipyra
talvez queira agarrar-me novamente este pássaro grande,xe pysy-potar-y bé serã kó gûyragûasu
ela é muito larga,i popebusu
igualmente se preocuparão em fazer seus filhos estarem na virtude?,oîoîabenhẽpe tekokatu resé o a'yra moingoagûama ri i nhemosaînanyne?
"é muito diferente, de fato, a morada dos homens da minha residência",oîaby rakó abá rekó xe retama
"eu hei de mentir, dizendo isso",xe remo'em ká é aîpó ûi'îabo
é certo isso!,aûîé a'e!
dirigi-a,asebikok
dar atenção aos fatos futuros,tekorama ri îeapysaká
"os que, de nós, são maus são os que não fazem nesta terra a vontade de deus",asé i angaîpaba'e ipó ikó ybype tupã remimotara n'oîmonhangi
ele morre,se'õ
por que a gente a põe em seu próprio peito?,marãnamope asé o poti'ape i moíni?
que não prejudiquemos os que portam bens para nós,t'i momuru umẽ ma'e îara îandébe
homem briguento,abá-marãmotara
"companheiro de aprendizagem, condiscípulo",nhembo'e-irũ
que vá sempre minha alma ajuntando virtudes,t'osó xe 'anga îepi tekokatu mono'onga
"eu, em vez disso, quero presas nas pessoas de alguns bêbados","xe-te, xe rembiá-potá sabeypora amõ resé"
eu sou pequeno!,xe mirĩ!
o que tolera as pessoas em coisas más,mba'e-poxy resé oporomboryba'e
contaste a maldade de alguém?,ereîmombe'upe abá rekopoxŷagûera?
tu me atormentas,xe usũî îepé
quiseste muito ouvir difamações que alguém profere?,eresendu-potá-katupe terapûanaíba abá remimombe'u?
prendeu-me este macaxera!,xe pysyk kó makaxera!
"tu, talvez para retribuir, atiras nele sempre as carícias desonestas",nde serã i poepyka îomomorangaíba ereîapi ko'arapukuî
maravilhou-te a vista de homens belos?,nde angerasópe abá-porangepîaka?
ensino-o,aîmotekokuab
"o que alguém acolhe no seu paganismo, no paganismo dele está igualmente?",og ere'yma pupé abá remipysyrõ oîabé sere'ỹme?
no terceiro dia,ara nhemomosapyra pupé
são pedro puxou a espada,s pedro itangapema osekyî
fiquei a penitenciar-me longamente,kype anhenupã-nupã
amarra tua rede de dormir ao lado de mim,eîotĩ nde kesaba xe porupi
"assim, por causa de seu procedimento, os aracajás os frequentam",emonã sekó suí arakaîá sapekóû
ensina bem minha alma para que conheça o caminho do céu,eîmbo'ekatu xe 'anga t'oîkuab ybaka piara
eu sou o grande tupinambá,xe tupinambagûasu
"tomaste veneno, querendo abortar teu filho?",eremosangu'upe nde membyra akyrara potá?
o oposto da ira é a paciência,nhemoŷrõ robaîara tosanga
deixei de amá-lo,asaûsupo'ir
"no meio do caminho, meninos assaltaram-me","pé ku'ape, kunumĩ pu'ama'ubi xe ri"
homem verdadeiro como nós,apŷab-eté îandé îabé
asperge também a gente as sepulturas com água benta?,osepyî bépe asé tyby 'y-karaíba pupé?
temo ficar preso nesta armadilha,aîpoûsub ikó mundépe xe rena
qual é a comida de nosso corpo?,mba'epe asé reté remi'u?
"apanhai-o bem hoje, dele tomando conta",peîpysy-katu kori sesé pemaînãngatûabo
peido,apynõ
"não crêem no padre, bebendo cauim ao longo da noite","abaré nd'ogûerobîari, putuna rupi okagûabo"
veio antes que eu me preparasse,xe nhemosako'i e'ymebé turi
meteste a mão nas partes erógenas de teu próximo?,erepo'ẽpe nde rapixara rapupé resé?
dormita no lugar onde o puseram deitado,okerĩ o moupápe
pedro é maior que tu,peró turusu-eté nde suí
"aproximando-me da morte, meus pecados antigos e grandes farei sair","te'õ rerobyka é, xe angaîpá-tubixagûera amosẽne"
"eu, o diabão assado",xe anhangusu-mixyra
"hei de levar todos para meu fogo, com seus amigos",t'arasó pá xe ratápe sembiaûsuba resebé
"por isso mesmo agora, sendo dia santo, eles estão felizes","nd'e'i te'e ko'yr, onhemo'aretébo, og orybamo"
senhora da vida,tekobé îara
a vista dele,sepîaka
amamentando seu neném,i pitangĩ mokambûabo
meu destino é a terra de deus,xe soaba tupã retama
aquela cidade chamada jerusalém,akûé tabusu îerusalém 'îaba
só desejando mulher,kunhã potá nhote
tenho-o no meu pescoço,xe îuri arekó
eu tenho o rosto curubento,xe robá-kurub
"como pagamento de suas antigas comilanças, de suas antigas bebedeiras","o karûagûera, o sabeypó-ypoagûera repyramo"
não me dá possibilidade,na xe mo'ekatuî
não assassines gente,eporapiti umẽ
ela é boníssima porque lhe abunda a virtude,"i angaturãngatueté, tekokatu o esemõneme"
"jesus, senhor da virtude","îesu, tekokatu îara"
não desisto,na xe apori
"minha mãe, vem!","a'i, eîori!"
renderam-se os oponentes,i aûîé mu'amarûera
não querem que vos toquem,pe atõîa n'oîpotari
"eu mesmo sou quem o queimou, no tempo em que ele vivia","ixé aé sapysarûera, sekobeaba resé"
"vinde para comer a criança, engolindo completamente o menino","peîori pitanga gûabo, kunumĩ mokona mbá"
todos os homens foram,opá abá sóû
que eu me lave a boca,t'aîeîuru-eî
"verdadeiramente, eis aqui teu caminho não quero que tu te percas","anheté, kó nde rapé nd'aîpotari nde ropara"
a morte é o que separa os verdadeiros cônjuges,te'õ a'e mendasabeté mombo'isaramo
todos os habitantes do paraíba,opá paraibygûara
"oh, será que isto é o diabo?!","îu, anhangap'ikó ri?!"
eu sou falador,xe nhe'engixûer
honrando-te mais que a todas as mulheres,opabĩ kunhã sosé nde momba'etébo é
sou inimigo das pessoas,morobaîaramo aîkó
eu tenho nome,xe rer
vasilha de sal,îukyruru
maior algum tanto,turusu bé'ĩ
breei-o,aîkytyk
afirmamos que isso é o que deve ser enaltecido,îamombe'u aîpó i momorangymbyra
"tenhamos as coisas boas, apartando-as do que é torpe",- îarekó é rakó mba'e-katu i poxyba'e suí i mouruébo
pelo caminho,pé rupi
"quanto mais um caminhante por um caminho que não conhece se aflige, mais deseja logo ver o dia","memeté rakó pé o emingûabe'yma rupi oguataba'e o angekotebẽnamo, korikorinhẽa'ub 'ara repîaki"
"ah, sim! ah, já entendi!",tó eẽ
"algumas poucas vezes, algumas vezes, somente",amõme é
sal bento pôs na tua boca para que seja muito saborosa a palavra de deus a ela,îuky-karaíba oîmondeb nde îurupe ta se'ẽngatu tupã nhe'enga i xupé
"eia, vamos logo","ene'ĩ, t'îasó taûîé"
"não faz efeito, às vezes, nosso remédio, fazendo avivar mais a doença, às vezes por sua ineficácia em afastá-la","sarûab amõme asé posangygûaba, mara'ara moîerobu-bé-uká, amõme i pe'arunga o arûabíreme"
conhecendo a morte ainda em sua primeira infância,o pitangĩ pupé bé te'õ kuapa
mas são eles os que mandam fazer cauim,a'e-te kaûĩ pûaîtara
tornando afável vosso senhor para vós mesmos,pe îoesé pe îara moaky
"ele, após crescer, entregou-se aos homens maus, fazendo-se matar na cruz, estirado","a'e o kakuab'iré, i nheme'engi apŷabaíba supé, oîeîuká-uká ybyraîoasaba resé i moatãmbyramo"
"naquela época, após criar-se o mundo",akoraka'e 'ara nhemonhang'iré
topo de escada,mytamytá-ypy
"os temiminós, de dia, confessam seus pecadilhos, somente",temiminõ 'arybo nhẽ oîmombe'u o angaîpá-mirĩ anhõ
pus entradas nele,aî'atybakã-moín
"vamos sucessivamente, uns atrás dos outros",oroîeoî
acima de todas as pessoas embelezou-a,abá sosé pabẽ i momorangi
deus fez certa mulher bondosa,tupã amõ kunhãngatu monhangi
eu sou airoso,xe katu
envergonha-te de ti mesmo,etĩ nde îosuí
atrás de uma cerca feita de pedras tomou a casa dos animais de criação como sua pousada,ybyrá itá monhangymbyra kupépe so'o mimbaba roka ogûâr gûupabamo
por isso mesmo tua grande sujeira estraga as almas dos índios,nd'e'i te'e nde ru'umusu abá 'anga momoxŷabo
que chegue logo ao lugar de o matarem,t'osyk esapy'a o îukaagûãme
"oh, guarda-te de acreditar neles!","ahẽ, teumẽ serobîá!"
"eu tenho fôlego apressado, eu tenho muito fôlego",xe pytubapûan
"meu irmão, perdoa tu a mim","xe rybyt, nde nhyrõ xebo"
todo seu sangue fazendo derramar,og ugûy-tekatu i mo'ẽ-uká
desculpei-me,aîepysyrõsyrõ
"tendo saudades do neném, vim de minha casa","pitangĩ repîaka'upa, aîur xe roka suí"
lume das águas,y rendyîaba
eu sou mocho,xe aterẽ
converti-me num pássaro,anhemonhang a'eramo - converti-me naquilo anhemonhang gûyráramo
para ele mesmo,i xupé é
"após passar seu parto, santa maria levou seu filho jesus ao templo","o membyrara kûab'iré, santa maria o membyra îesus rerasóû tupãokype"
os pagãos esfolaram são bartolomeu,serokypyre'yma são bartolomeu piroki
devem amar-se muito os que se casaram um com o outro?,oîoaûsu-katupe amẽ oîopopysykyba'epûera?
"mas sempre, com certeza, a vossas almas querem bem","memẽ-te nipó, pe 'anga amotá"
eu tenho papo grande,eu tenho papo xe aîusu
casando-se com alguém que não seja ele,i xuí amõ resé omendá
eu enfeio minh'alma,xe xe 'anga aîmomoxy
assento a vila de comprido,opukubo taba amoín
desfiei-o,aîorab
afasta o jurupari deste mundo,eîpe'a îurupari kó 'ara suí
"o que é comum é aquela mulher espedaçar nossas cabeças, ficando a derrubar-nos",sekoaba'e kûé kunhã oré akanga i apiti oré moapará-pará
por isso mesmo repreendeu a seu companheiro,nd'e'i te'e o apixara akakapa
és tolerante com teu próximo ao querer ele trabalhar nos feriados?,ereîmborype nde rapixara 'aretéreme i porabyky-potareme?
"ah, transgredi muitíssimo as palavras de meu criador!",aîaby-eteté xe monhangara nhe'enga mã!
batendo numa mulher que está grávida,kunhã i puru'aba'e resé opûá
o oposto daqueles pecados,aîpó tekoangaîpaba robaîara
"coisa muito boa é a confissão, que deus fez como modo de aplacá-lo neste mundo",mba'e-eté anhẽ nhemombe'u tupã remimonhangûera ikó 'ara pupé o monhyrõsabamo
"meus parentes trazendo, faço-os dançar comigo",xe anametá aroporaseî seru
como criança está nos braços de maria,pitangamo seni maria îybápe
"mas a ti, sobram-te galinhas e porcos","endé-te, nde resemõ arinhama, taîasu"
"que a gente diz, conversando com o anjo seu guardião?","marã e'ipe asé, karaibebé o arõana mongetábo?"
"tu queres ser mau hás de ir, pois, para teu fogo",nde poxy-potar-a'ub t'eresó rõ nde ratápe
"vinde, levai os malditos, erguendo-os, para sapecá-los em nosso fogo, tostando-os bem","peîori, perasó muru, supi, îandé ratápe sapeka, saîmbé-katûabo"
eu não estou feliz,na xe rorybi
sempre eu ensinei publicamente as pessoas,te'yîpe memẽ nhẽ ixé aporombo'e
estamos pertinho um do outro,o îoambyî oroîub
eixo da roda de madeira que gira,ybyrá-pararanga agûeá
"suas pajelanças, sua antiga crença nos pajés","i nhemopaîeagûera, i paîé rerobîaragûera"
comedor de carne humana!,mba'e-poru!
deseja ardentemente ver o nascimento de seu filho que se gera em seu ventre,o membyra gûygépe onhemonhangyba'e 'arama osepîaka'ub
assa-me o lourenço tostado,xe resy lorẽ-ka'ẽ
de noite,putunyme
fecho da porta,okena motakaba
"sentou-se em público, aquecendo-se perto do fogo","te'yîpe nhẽ i gûapyki, tatá ypype oîepegûabo"
"aqui os homens estão, na verdade",ké abá rekóû anhẽ
vai para fazer cair os malditos em nosso laço!,ekûãî moxy mbo'a îandé îusana pupé!
"-não é que o maldito veio voando? -portanto, não é, de modo nenhum, preguiçoso!","-ké muru ruri obébo? -irõ, n'i ate'ym-angáî!"
ficando a observar o procedimento das pessoas,abá rekó andu-andupa
denunciar-me-iam ao meu imperador,xe kuaukámo xe rubixaba supémo
tenho-o por costume,aîpokugûab
eu estou preto de fumaça,xe run tatatinga suí
e no caso de ele não estar?,a'e ipó sekoe'ỹme?
eu falo demais,xe nhe'ẽ-mby'i
pelo meio de,pyterybo
"não, não os derrotarás","aan, nd'ereîtyki xóne"
eu sou muito manchado,xe pará-parab
"manifestou-se a eles, somente, alegrando-os",oîepîakukar i xupé nhõ i moesãîa
hei de obedecer bem a ele,asapîakatupe ká
vem para me governar,îori xe rekomonhanga
chefes valentes,morubixá-mosakara
"acaso insistiram muito, então, os que o levaram, ficando a gritar?","oîeîukaaíb-eté serã serasoaretá a'ereme, oposẽ-posema?"
concluo que talvez isso seja assim,emonã ûĩ re'a a'é
"atravessando o céu foi, deixando-te","ybaka rasapa osó, nde reîá"
"embora me interessasse por elas, junto àquelas não cheguei","anhangerekó îepé, aîpó supé n'abasemi"
eu tenho o coração angustiado,xe py'a-ekotebẽ
ajuntam-se,oîerobyk
nossa companheira de guerras,îandé maranirũ
"farinha de tipiaca, isto é, feita da mandioca crua coalhada em suspensão na água",typy'a-ku'i
lavo-a,aîpyeî
oxalá houvesse uma mulher aqui !,kunhã iké sekóû biã mã!
enfeixei-os,anhoman
"matá-lo-ei futuramente, com certeza",aîuká ipó irãne
"comeu aquele fruto, causa da morte, que deus dissera?","o'u nhẽpe a'e 'ybá, tegûama, tupã 'îaba?"
que as veja logo,t'asepîak taûîé!
que faziam aí os que ele faria sair consigo?,marãpe a'e semienosegûama rekóû a'epe?
"reritiba, minha terra, dela venho aqui","rerityba, xe retama, i xuí xe ruri ké"
"ficai, palermões!","pepytá, manemusu!"
"ainda bem que existes, ó meu senhor!",aûîebeté ereîkó xe îar-y gûé!
sangro-o,asugûymombuk
"ah, como será a morte do fulano por aí?",marã îasûaramo ahẽ kûepe se'õ mã?
maço de flechas,u'u-mana
então as estrelas cairão pouco a pouco,a'ereme îasytatá o apakuîamo
dorme ao lado de mim,eké xe porupi
"tão logo ouvindo o teu nome, o diabo está tremendo","nde rera rendupa abé, anhanga ryryî okûapa"
quem ficou ali?,abápe opytá a'epe?
estopa torcida,yby-pomombykypyra
oxalá ela estivesse nua!,ikatupe nhẽ temõ mûã!
e como a gente procede para amar seu próximo como ama a si mesmo?,a'epe marã asé rekóû o îeaûsuba îabé-katu o apixara raûsupa?
"sendo assim, de costume, o diabo fica muito insistente pela gente",nãneme amẽ anhanga îeîukaibetéû moroesé
não se compadeceu deus de alguém por causa dos que descenderiam ?,n'osaûsubaripe tupã amõ abá îeapykaba'erama resé?
outro dia o contarei mesmo,t'aîmombe'u é îrã
daqui,iké suí
"por isso mesmo veio como precursor de nosso senhor, anunciando-o","nd'e'i te'e oú îandé îara renotaramo, i mombegûabo"
"de dois em dois, dois a dois",mokõ-mokõî
"acredita, meu padrinho, hão de te apresar hoje","erobîá, xe rubangaba, ta nde moembiá kori"
reformei seus atos,asekó-nongatu
"eia, os temiminós de dia confessam seus pecadilhos somente","ene'ĩ, temiminõ 'arybo nhẽ oîmombe'u o angaîpá-mirĩ anhõ"
