source_text,target_text
"por isso mesmo, o que os agrada em alguma coisa transgride a palavra de deus",nd'e'i te'e mba'e amõ resé i moîekosupara tupã nhe'enga abŷabo
"é doloroso deixar o vício, a vida má, contudo, depois disso, o homem se consola muito","sasy tekopoxy, tekomemûã pe'a biã, aûîeté a'e roîré abá apysykaturamo"
quem tem relações sexuais com uma solteira transgride muito a palavra de deus,mene'yma resé oîkoba'e oîaby-eté tupã nhe'enga
o bondoso são lourenço guarda a sua terra,são lourenço-angaturama osarõ nhẽ pe retama
"o fogo dele queimou sua alma, descendo",nde 'anga osapy satá ogûeîypa
nem por isso vou me afastar,naroîaî mamõ xe sóû
seu pai está por aí?,oubépe nde ruba?
"vem para destruir o maldito, lançando-o em seu fogo","eîori, muru mombapa, satápe seîtyka nhẽ"
"que nossa alma ele visite, dispersando os vícios dela","oré 'anga t'oîosu, sekopoxy mosasãîa"
fazendo vir à tona seus atos escondidos,sekó-nhemima monduîa
"esses, enfim, não diferem da cobra, isso porque a cobra, antes de fazer destruir a vida daquele que morde, deixa sua própria vida ao pisarem sua cabeça","aîpoba'e tene nd'oîabyî mboîa, mba'etakó mboîa o emindu'u rekobé mokanhemukar-y îanondé, o ekobé reîari o akanga patukasagûerype"
eu espumei,xe rendyîuî
"ah, que bom seria se deus me levasse!",marãîasûaramo tupã xe rerasóû mã!
nós temos muitas igrejas,oré tupãoketá
"pelo sinal da santa cruz, livra-nos você",santa cruz ra'angaba resé oré pysyrõ îepé
"você urdiu mentiras contra alguém, desonrando-o?",-eresekyîpe îuraragûaîa abá supé i motĩbyka?
meios de contar com as duas mãos da gente,mokõî asé pó papasaba
quais as novidades? quais as novas?,marãpe moranduba?
os muitos judeus junto à cruz,îudeus-etá cruz robábo
"madeira fina, ótima",ybyrá-eté
não é mais pão,nd'oîkóî rakó miapéramo
vivendo para ir ao encontro da virtude,tekokatu repenhandápe peîkóbo
"você tomou remédio, não querendo ficar grávida?",ereposangu'upe nde puru'a-potare'ymamo?
nas minhas costas levei-o,xe aseî arasó
o que tem beiço grande.,sembegûasuba'e
disse isso conhecendo o futuro esmagamento dos habitantes daquela cidade chamada jerusalém,akûé tabusu îerusalém 'îaba pora mombebaûama kuapa nhẽ aîpó i 'éû
folha tenra,só-kyra
"o sem mãe, o órfão de mãe",sye'yma
"por sua maldade, todos os homens destrói","o ekopoxy resé, opabĩ abá mondyki"
arraia pitoca,îabebyrasyka
faço de conta que não o vejo,n'asepîake'ym-a'ubi
o que me guarda é o habitante do céu,xe rarõana ybakygûara
"sofrendo tudo o que é doloroso, que não se mitigará",opakatu sasyeteba'e i arybeba'erame'yma porarábo
"lugar em que o sol se põe, poente, oeste",kûarasy reîkeaba
que venha neste dia para aquecer nossa alma,t'our kó 'ara pupé oré 'anga moakupa
eu sou ladrão,xe mondá
fico me espojando,aîeré-îereb
eu estou com a base com firmeza,xe ypy ten
meu preço é pouquinho,xe repy mokonhõ'ĩ
eu tenho nome,xe rer
"você foi chocarreira, estando deitada sobre seu próximo?",nde arũaípe nde rapixara 'arybo eîupa?
"para ser a futura mãe de deus, ela foi feita",tupã syrama ri i monhangymbyra…
"vamos dar uma volta, primeiro",îaîebyîeby ranhẽ
você acariciou sua namorada com quem brincou desonestamente?,ereîmomorangype nde kunhã'yba nde i moîaruagûera?
"eis que era costume, então, dar nome às pessoas",ã tekó a'ereme moreroka
não o teríamos trazido a você se ele não tivesse pecado,n'orogûeruri xûémo ndebe i angaîpabe'ỹmemo
teriam ido para longe?,osó meémo mamõ?
aparar as pontas deles,aîapyr-etab
"meter a mão neste nosso fogo é terrível, quanto mais ali","ikó îandé ratá pupé asé po'ema biã iî abaeté, memetaé a'epe"
bolota de sal,îukyrapu'a
fiquei tocando,aîakãî-akãî
antecipei sua fala,aînhe'engenondear
arrependendo-se ele de ter batido em você,nde resé i pûaragûera moasŷabo
"agiu como não devia, certamente",marandé ipó ereîkó
"estreitado em forma de pescoço, ou seja, com estreitamento entre duas partes volumosas",anhurĩ
dizem que o homem fez assim antes,emonã îé abá rekóû raẽ
o que socorre as pessoas,morepenhandara
"sim, aqui estão também minhas garras","îé, kó bé xe pûãpẽ"
"meu anzol muito ditoso há de pescar para você, puxando bem os canapus e as arabaianas verdadeiras","xe pindá-porangeté t'opindaîtykyne endébo, kunapu rekyîetébo, gûaraobanhaneté"
"meu senhor, eis que eu não sou digno de que você entre em meu coração","xe îar, na xe angaturami ã a'emo ereîké xe py'ape"
"ainda bem que não fui, pois",aûîeté pakó xe soe'ymi é
não seja mentiroso por causa de ninguém,nde remo'em umẽ abá resé
desceu para o centro da terra,ogûeîyb yby apyterype
"alguns somente, no passado, morreram meninos",mbobyrîõ ipó erimba'e kunumĩ kanhemi
vou ir para cumprir essas palavras,t'asó aîpó nhe'enga mopó
eu sou alto,xe puku
"vem, compadecedor de mim",eîori xe poraûsubara
sucedeu-me uma tormenta,o'ar 'yaíba ixébo
"hei de comê-lo, pois",a'u nhẽne ky
eu sou fibroso,xe raîu-raîu
"eles brigarão, se cuspirão?","omarãmonhangype, oîoendyne?"
não falto à igreja,n'aîmopanemi tupãoka
trouxe-o conforme minhas forças,xe îaîbeĩé ixé seruri
a gente reza muito frequentemente para santa maria?,oîmongetá-py'i-py'ipe asé santa maria?
nossa verdadeira inimiga é a morte,îandé robaîareté te'õ
mandando-os afastar-se logo de suas maldades,i angaîpaba suí i moîepe'aesapy'a-uká
eis que ele sempre vai,osó memẽ n'akó îepi
eu sou certeiro,xe pûakatu
"que deus me livre de meus inimigos, em toda parte, em minhas dificuldades",ta xe pysyrõ tupã xe sumarã suí kûepe marã xe rekoápe
"no meio, no centro, pelo meio, pela metade",oîopyterybo
"imediatamente, eles se vingam do próximo, chacoteando-os","aûnhenhẽ o apixarĩ îepyki, i kurapa"
tendo medo dos judeus,îudeus suí osykyîébo
indo para a borda da floresta,ka'a-embe'ype osóbo
pague o objeto de seu furto,oîmoepy o mondasagûera
sofrendo a fome e a sede,"ambyasy, 'useîa porarábo"
à vista dele,sobábo
disse isso conhecendo o futuro esmagamento dos habitantes daquela cidade chamada jerusalém,akûeî tabusu îerusalém 'îaba pora mombebaûama kuapa nhẽ aîpó i 'éû
"que tenhamos, em sua morada, junto de você, a vida eterna","t'orogûerekó, setã-me, nde pyri, tekó-puku"
que chegue logo ao lugar de matá-lo,t'obasem esapy'a o îukaûãme
"excitaste-o, querendo expelir seu sêmen?",ereîkapyrokype nde ra'y-pupuka potá?
para o inferno,-a'epe i 'anga mamõ i xóû? -anhanga ratápe - e sua alma para onde foi?
eu sou liberal,xe mosakar
"eu tenho buzina, eu buzino",xe remimby
suas antigas lembranças das coisas se retirarão,mba'e resé o nhemoma'enduaragûera a'epe onhenosẽne
diferenciando-a das outras mulheres,amõ kunhã suí i moingoébo
"estando diante de deus, de mim você não se afasta","tupã robaké eîkóbo, xe suí nd'eresyryki"
deram-lhe de beber?,-oîmo'y'upe gûá?
"em suas mãos sentando-se, vai o menino, por deus-pai fazendo você curvar a cabeça.","nde pópe ogûapyka, osó kunumĩ, tupã tuba ri nde reroîeaŷbyka"
louvo você muito por me ter salvado,oromoeté-katu nde xe pysyrõagûera resé
com seu sopro apenas dando vida a ele,o pytu pupé nhote tekobé me'enga i xupé
eu fedo,xe ryapûanusu
envergonho-me de minha feiúra,anotĩ xe aíba
"na ponta da rede, no punho da rede",api anhãî
"o que diz a gente, querendo abrandar a deus?",marã e'ipe asé tupã mombu-potá?
"reritiba, minha terra, dela venho aqui","rerityba, xe retama, i xuí xe ruri ké"
retirei as amarras dele,aîmamã-rok
picar-me-ia o marigui,- xe su'umo marigûi
"honra a gente também em outros dias, neles não trabalhando","oîmoeté bé asé amõ amõ 'ara, i pupé oporabykye'yma"
eu fiz confusão,xe apaxixã
para além de lisboa,lisboa akûeakoty
pode o homem não cuidar de sua esposa?,e'ikatupe abá o emirekó resé oposykyîee'yma?
"mulher bondosa, não tocada por homem",kunhã-angaturama abá bykagûere'yma
"não digam por aí, falsamente, a respeito de ninguém",nd' eré mõ tenhẽ umẽ abá resé
"esse, enfim, não é diferente da cobra",aîpoba'e-tene n'oîabyî mboîa
"tudo, mesmo o que está no coração da gente, deus vê?",opakatupe tupã asé py'apendûara tiruã repîaki?
"você cumpriu as palavras de seu confessor, a auto-flagelação, os jejuns?","ereîmoporype nde monhemombegûara nhe'enga, nhenupã, îekuakuba?"
"aproximando-me da morte, farei sair meus antigos e grandes pecados","te'õ rerobyka é, xe angaîpá-tubixagûera amosẽne"
eu sou mestre,morombo'esara ixé
toquei-o,anhatõî
cabelos arrepiados e desgrenhados,a-tyrá-bebó
eu sou pecador como meu pai,xe ruba rupi é xe angaîpabamo
quem desobedece àquele?,abápe aîpoba'e oîmomaran?
"taquari e tapera, que está diante dela, acreditam em mim","takûary, sobaîygûara, tapera, xe rerobîá"
olhando na ponta dos seus olhos,nde resá-popybo ema'ẽmo
"após vir sarauaia, destruiremos a aldeia, como de costume","saraûaîa rur'iré, îamombá taba îandune"
"mas não teve mãe, sendo deus verdadeiro?",n'i xyîtepe tupã-etéramo oîkóbo?
você teve para alguém palavras que violentam?,nde nhe'ẽ-poroîukaípe abá supé?
miolos de cabeça,a-putu'uma
"por isso mesmo agora, sendo dia santo, eles estão felizes","nd'e'i te'e ko'yr, onhemo'aretébo, og orybamo"
"quando você veio, já o tinha matado",nde rureme aîuká umûan
pelas minhas costas você disse isso,xe kupébo aîpó eré
limpou seu rosto com um pano branco,osobá-syb aó-tinga pupé
hei de louvar muito meu pai,aîmoeté-katupe xe ruba ká
vem para me governar,îori xe rekomonhanga
tonsurei-o,aîmoapytereb
foi à frente de mim,osó xe renondé
eu me movimento,akué
sou muito mocho,xe aterẽngatu
suportando as coisas dolorosas por causa de deus,mba'e-asy porarábo tupana resé
"você se permitiu cobri-la, sendo sua parenta?",ereîeîopyk-ukarype nde maranungaramo?
afligiu-se por ter frustrado sua ida,o sorambûera resé sekotebẽû
vi-o em meus sonhos.,xe posaûsupe asepîak
ele tomou os traços dos olhos de seu pai,og uba resá ahẽ ogûar
alegrando-se com a morte de alguém,abá re'õagûera resé og orybamo
"eis que ontem eu trucidei gente, matando europeus","kûeîsé kó aporapiti, aîuruîuba îukábo"
"amarraram-no com corda, fazendo-o ficar em pé",oîxamysyk sero'ama
eu o avaliei,asepyenõî
"deus parece obter descanso, como se fazer quaisquer coisas fosse cansaço de deus",mutu'u resé tupã îekosu-berame'ĩ tupã kane'õ mba'e tetiruã monhanga îaramẽ
"vi, outrora, a grande batalha de gûaîxará","asepîak, erimba'e, gûaîxará maranusu"
a terra ficou levantando,yby obu-obur
longamente nosso pai primeiro esteve chorando,ipuku erimba'e îandé rubypy rekóû îase'o-monhanga
me transformei em um pássaro,anhemonhang a'eramo - converti-me naquilo anhemonhang gûyráramo
"por isso mesmo, amando-a, não a fez carecer de nenhuma virtude",nd'e'i te'e tekokatu amõ resé i mopaneme'ymi saûsupa
ali também estavam os que guardaram sua alma em sua virtude,a'epe bé ogûekokatu pupé o 'anga nongatusarûera oína
é terrível para mim vê-los,i abaeté sepîaka ixébo
o que foi pai,tugûera
os furtos de fulano são famosos,serapûan ahẽ mondá
devemos nos ajudar um ao outro para criarmos nossos filhos,t'oroîopytybõne oré poromonhangagûera mongakuapa
o patrimônio dado a mim por meu pai,xe ruba xe mba'eme'engaba
lacei suas pernas,aîkupyîurar
não houve sangue em seu parto.,n'i tybi tugûy nde membyrasápe
"venham, abracem o neném compadecedor","peîori, peîaîubã pitangĩ-moraûsubara"
os que andam pelo caminho,pé rupi ogûataba'e
o que entrou em suas almas.,pe 'angyme oîkeba'epûera
tenho uma vida boa,tekó-katu arekó
você outrora me salvou,nde erimba'e xe pysyrõ îepé
estou pulando de alegria,toryba suí apó-por gûitekóbo
"mas foi, por acaso?",osó ruã-tepe é?
eu agi ordenadamente,peîkó-aturõ
"atrás de mim, ele veio",xe pytaî turi
aí são muitas as mulheres que estão se oferecendo para deus,a'epe se'yî kunhã tupã supé onheme'engyba'e oîkóbo
eu sou pequeno,xe risi'ĩ
"mudarei de nome hoje, por causa deles",aîerok kori seséne
senhor jesus,pa'i îesu
eis que a virtude somente há de ser o modo de se libertar da morte,tekokatu anhõ ã te'õ suí îepysyrõsabeté re'a
"o que está preso em ferros, o que está peado",i pukusamba'e
eis que vou,ebokûé asó
mas não iríamos para o céu se ele não morresse?,nd'îasóî xûé-tepemo ybakype se'õe'ỹmemo?
meu senhor jesus sofre pela gente,xe îara îesu sosang poresé
pode certamente para quem o repreenderá,e'ikatu ipó senonhẽndarama supé é
esta aldeia sempre causa transtorno,kó taba aîpobu memẽ
"eu sou sauiaetá, famoso é meu nome",ixé saûîaetá serapûã xe renoĩndaba
não me enternecendo eu pelo que morreu para me resgatar,xe repyramo omanõba'epûera ri xe akyre'ymamo
ilumina hoje os olhos da minha alma,esesapé kori xe 'anga resá
eu sou hábil em agir assim,xe popy'i emonã gûitekóbo
eu tenho o sangue escorrido,xe rugûy-syryk
podemos vê-lo aqui também?,e'ikatupe asé iké bé sepîaka?
"sobre grelhas de moquear, de ferro, assaram-no",moka'ẽ itá îurá 'arybo sesyri
"assim, desta maneira, na verdade, a gente subirá para o céu, após lançar fora seu grande peso","nandé rakó asé îeupiri ybakypene, o posyîusu reîtyk'iré"
o que a gente manda pôr em seu aposento como objeto de seu olhar?,mba'epe asé oîmoinukar o kotype o ma'ẽsabamo?
"futuramente, com certeza, a inimiga de minha alma há de bater em minha porta",erimba'e ipó xe 'anga robaîara xe rokena moîapuûne re'a
todos os lugares preenche,opakatu mamõ mopori
cheguei,agûasem
depois desse momento hei de atacá-los,a'e ré t'asepenhan
morrendo na cruz,ybyrá pupé omanõmo
não se importando com seu filho,o a'yra resé oputupabe'ymamo
para a mãe de deus é que é feita,tupã syrama ri i monhangymbyra
glória vã,îerobîá-tenhẽa
"o amarelo do ovo, isto é, a gema",tupi'a-îuba
para mim é como se fosse pedra,itá berame'ĩ ixébo
"logo então, muito rapidamente, levou-o para sempre para o fogo",a'eîbé korite'ĩ-aíb-eté serasóû aûîeramanhẽ tatápe
velha muito maldosa,gûaîbĩ-marã serã-serã
você esbofeteou as têmporas de alguém?,ereî'atypetekype amõ abá?
basta! não me desperte!,aûîé! teumẽ xe mombaka!
"seus antigos pecados estão diante deles, seus furtos também",sekomemûãagûera serekóbone sobaké bé i nhemondá bé
"quando eu morrer, que você venha","xe îekyîme, t'ereîu"
"fugitivo, quem foge",kanhembara
nós estamos morrendo.,îamanõmo
três ou quatro anos após os enterrarem,mosapyr koîpó oîoirundyk seîxu ybŷá o tym'iré
por que você não se esconde?,marãpe nd'erenhemimi?
companheiro de são sebastião,são sebastião irũ
coloquei os ovos,aîupi'a-mombor
"outro dia, já não agora",karamosé é
quem vamos devorar primeiro?,abápe îa'u raẽne?
"está muito cheia santa maria daquela coisa muito boa chamada ""graça""?","tynysẽngatupe santa maria aîpó mba'e-eté ""graça"" 'îaba resé?"
levei todos,arasó pab
maldizendo a lei de deus,tupã rekó momburûabo
o que está doente,i mara'aryba'e
mas não se esforçam esses para aprender sempre?,n'osa'angi-tep'akó nhembo'e ko'arapukuî?
ele não foi mesquinho antes de sua vinda aqui diante de mim,na sa'ubi iké xe robaké nde rur'e'ymebé
"fico girando em círculos, fico rodeando",anhatimã-timanĩ
cavidade dela,inhanhã
mas sua vida é muito má,sekó-te i poxyeté
vem para persegui-lo,eîori i momosema
consentimento na transgressão da palavra de deus,tupã nhe'engaby morybagûera
eu tenho mãos rápidas para agir assim,xe pó-py'i emonã gûitekóbo
ao longo dos dias,ara rupi
"enchendo o mar, levantando-o bem acima do cume das montanhas","paranã momungábo, ybytyra apyra sosé katu i mopu'ama"
"você ficou bêbado de cauim, perdendo o juízo?",eresabeyporype kaûĩ suí 'ara mokanhema?
invocando a deus ou sua própria alma ou a cruz ou algo verdadeiro,tupã koîpó o 'anga koîpó cruz koîpó anheté renõîa
engasgou-me minha comida,xe îase'opytym xe remi'u
fazê-lo sofrer o frio,îaîmomboreaûsu ro'y
tremeram após matarem você,oryryî nde îuká ré
"para cima suas pernas mandou pregar e, para baixo, sua cabeça","ybaté koty ogûetymã moîarukari,'yba koty o akanga"
já fica ansiosa por vê-lo,omoanhẽ ymã sepîakûama
quem ama verdadeiramente a deus não tem dificuldades em viver segundo os mandamentos de deus,tupã raûsupareté n'oîmoabaíbi tupã asé rekomonhangaba rupi o ekó
