source_text,target_text
"invocaste o anhanga, o taguaíba, o curupira, o jurupari ou a morte para alguém?","eresykyîpe anhanga, tagûaíba, kurupira, îurupari koîpó te'õ abá supé?"
eu sou sauiaetá famoso é meu nome,ixé saûîaetá serapûã xe renoĩndaba
as marcas delas,i kuapaba
"fonte, água perene",y-pabe'ymba'e
eis que até mesmo contra deus murmura,tupã resé tiruã kó nhe'enga reîtyki
apropriada para igreja,tupãoka arõana
"por causa de sua esposa, o marido dela não temeu comê-lo","ogûemirekó resé, i mena nd'o'u-poûsubi"
"matemos meu marido e, então, casemos um com o outro","t'îaîuká xe mena, a'ereme t'îamendar îandé îoesé"
"que não fique de cara feia para ele, tratando-o bem","ta sobasy umẽ i xupé, serekokatûabo"
em terra não os fazendo transformar,ybyramo i moingó-ukare'yma
eu sou luzente,xe rendypuk
comeste carne no tempo de não a comer?,ere'upe so'o i gûabe'yma pupé?
eu tenho olhos claros,xe resá-ting
"ele nasceu de maria, a que não foi tocada por homem",a'eba'e o'ar maria abá bykagûere'yma suí
benze a gente sua comida?,osobasápe asé o emi'urama?
"e se dividirem seu sangue em pequenas partes, em cada uma delas está?",a'epe sugûy moîa'o-mirĩ-mirĩneme i îabi'õpe i kûáî?
sujeira do menino,kunumĩ a'uba
querendo nossa preocupação com o futuro estado de nossa alma,îandé 'anga rekorama resé îandé putupaba potá
"vamos, devagar, para queimar a terra dos malditos","t'îasó, mbegûé t'ixapy moxy retama"
"embora não agisse ela velhacamente, bateste com o pau na tua esposa","marani n'oîkóî îepé, ereropûar ybyrá nde remirekó resé!"
"depois disso, finalmente, volta-se em direção a eles, falando muito terrivelmente",a'e roîré ko'yté i koty obaka onhe'eng-abaetéramo
compadece-te de nós,oré raûsubá îepé
estamos pertinho um do outro,o îoambyî oroîub
para nos ensinar a orar a deus,tupã mongetá resé îandé mbo'ebo nhẽ
o que seria morto,miîukarambûera
água corrente,y-syryka
eixo da roda de madeira que gira,ybyrá-pararanga agûeá
o patrimônio dado a mim por meu pai,xe ruba xe mba'eme'engaba
"pensai que, algum dia, a morte virá mesmo para bater em vossas portas, surpreendendo-vos",penheangerekó amõ 'ara pupé te'õ pe rokena motaka turagûama resé é pe pokosupa
"ele, após crescer, entregou-se aos homens maus, fazendo-se matar na cruz","a'e o kakuab'iré, i nheme'engi apŷabaíba supé, oîeîuká-uká ybyraîoasaba resé"
embelezou-te grandemente,ndaeté nde momorangi
não se hão de esvanecer nem um pouco minhas palavras acerca daqueles futuros fatos,n'i rambûé-mirĩî xûé aîpó tekorama resé xe nhe'engane
"leva minha alma que te ama, fazendo-a subir contigo",xe 'anga nde raûsupara erasó seroîeupi
os beatos e os santos que deus faz ir consigo para o céu são muitos,marangatuba'e santos ybakype tupã remieroîeoîa setá
eu sou covarde,xe abang
quando a guerra for aquilo que é justo,marana supikatundûaramo sekóreme é
fiz-me mulher,anhemokunhã
fininho,po'i'i
eu sou gago,xe nhe'ẽrueru
"daqui, talvez, passou para a índia, terra dos indianos",ké suí serã i asabi india tapyîtinga retãme
eis que a cada páscoa um prisioneiro fazeis-me libertar sempre,aretegûasu îabi'õ ã mundepora amõ îepé peîmosem-ukar ixébe îepi
talvez ele fosse se eu dissesse,osó ipóne re'a gûi'îabo mona'ẽ
eis que tu mesma me denunciaste,nde é ã xe kuauká îepé
vieram para consolá-lo,our i moapysyka
como o trataram ao dizer ele isso?,marãpe ybŷá serekóû aîpó i 'ereme?
hoje mesmo hei de fazer-te ir,kori é t'oromondóne
instruir os que são ignorantes,i tekokuabe'ymba'e motekokuaba
em vão crêem em ti,e'i tenhẽ nde rerobîá
faze fugir o diabo,eîmonhegûasem anhanga
"quais são, por acaso, as ocasiões de se ter medo da morte?",mba'e-mba'e-piã te'õ suí nheangûaba?
o que conta o que não sabe bem,o eminguá-katue'yma oîmombe'uba'e
eu me derreti,xe ryku
"como pagamento de suas antigas comilanças, de suas antigas bebedeiras","o karûagûera, o sabeypó-ypoagûera repyramo"
"eu, o diabão assado",xe anhangusu-mixyra
espinhas do rosto,tobá kuruba
não me chames tu pelo nome diante dele senão me mata,xe renõî umẽ îepé i xupé na xe îukáî
em sua própria casa o desejo sensual consentindo,og okype îopotara repîakĩamo
e preocupai-vos hoje em dia com as futuras penas de vosso agir assim?,a'epe emonã pe rekopûera repyrama resé koyr-y bé penhemosako'i
"vem, mãe de meu senhor, para fazê-lo estar contigo dentro de minh'alma","eîori, xe îara sy, xe 'anga pupé serupa!"
"há bem pouco tempo, agora há pouco, agorinha mesmo","kûesé-té'ĩ, kûesé-té'ĩ-mbyryb, kûesé-té'ĩbé, kûesé-bé'ĩ, kûesé-pyryb"
eu tenho o rosto muito curubento,xe robá-kuru-kurub
cavei-o duramente,asybykoî-atã
eu tenho os buracos da orelhas tapados,xe apysakûá-îe'o
faze-me tu valente para que eu me oponha ao maldito,"xe mopyatã îepé, t'apu'am muru resé"
"desvirginaste alguma menina, furando-a?","ereîmombukype kunhataĩ amõ, i mokûá?"
"como recompensa de seu muito amor a ele, deus levou-o certamente, com seu corpo, para o céu","ogûaûsukatuagûera repyramo, tupã ipó serã serasóû seté resebé ybakype"
imitando tua virtude,nde rekokatu ra'anga
comeste terra?,ere'upe yby?
mas não foste tu?,na nde ruã-te?
"sofreu, suportando o fogo","sosang, tatá porarábo"
não há coisa alguma de que ele não conte os detalhes,nd'oîkóî mba'e amõ semiasapy-papare'yma re'a
"muito bem, eis que aqui estou, trazendo para ti estes siris","auîebeté kó aîkó, ndébo ko siri reru"
veio logo detrás de mim,xe atuaî bé turi
vem novamente para curá-los!,eîorino i mombûeîrapa!
provejo-me das minhas coisas,anhemosaînan xe mba'erama resé
"como dirá a gente em seu coração, olhando para o céu?",marã e'ipe asé o py'ape ybaka resé oma'ẽmone?
queres sair em vão de debaixo de nossas mãos,eresẽ-potá tenhẽ oré pó gûyra suí
deixei ontem minha casa para ouvir a missa dentro desta,aseîá kûesé xe roka kó pupé missa rendupa
vou por minha vontade,xe remimotarybo asó
nas armadilhas fiz os malditos entrarem,kotype muru amoingé
"em baixo, na lájea",ybype
eu estou apressado,xe ranhẽ
comecei-o,aîypymoín
estando nós no amor de deus,tupã îoaûsuba pupé îaîkóbo
assim que eu vou,xe só abé
velha maldosa,gûaîbĩ-marã
pelo deus verdadeiro faço perguntas a ti,tupãeté resé aporandub endébe
por isso mesmo as malditas correm como faíscas de fogo,nd'e'i te'e moxy onhana tatá piririka îá
trouxeste tua caixa?,ererupe nde karamemûã?
cabaça-pescocinho,yá-nhurĩ
"mas agora, por minha causa, dentro de uma casinha estás","a'e ko'y, xe resé, ó-mirĩ pupé ereîkó"
nesta semana,kó semana pupé
eu estou amargo,xe rob
nariz achatado,tĩmbeba
então foi?,osó-tepe ra'e é?
a que cuida da virtude é a mãe de deus bondosa,tekokatu angagûara tupã sy-angaturama
que pesa mais ao que está ali do que tudo o que sofre?,mba'epe sasyeté a'epe tekoara supé opakatu semiporará sosé?
não vieram alguns anjos do céu?,nd'ouripe karaibebé amõ ybaka suí?
se eu tivesse ido,mba'emeémo asó
"sapecar-te-ei, assar-te-ei","oroapek, oroesyne"
ficaria aumentando meus miseráveis pecados vivendo nesta terra,aîrumõ-rumõmo xe rekoangaîpagûera'uba ikó yby pupé gûitekóbomo
"eu sou aquele em quem se deve acreditar, o que tem nome guaixará","ixé serobîarypyra, gûaîxará seryba'e"
eu tenho vermes,xe rasok
"eu lamento-me, de costume",xe mba'e-moasy îá
o que manda um falso pajé sugar outra pessoa,paîé-a'uba supé amõ abá oîxuban-ukaryba'e
"guardai-vos de ser maus, doravante",peteumẽ pe poxyramo angiré
tendo alegria após sua morte,o manõ riré toryba rerekóbo
para as coisas que costuma sofrer não tendo paciência,mba'e o emimborará-tyba supé og osange'ymamo
cada vez que tem medo da morte,te'õ suí o nheangu îabi'õ
e porventura na hóstia está jesus cristo?,a'e serãne hóstia pupé îesu cristo rekóû?
temo ficar preso nesta armadilha,aîpoûsub ikó mundépe xe rena
fazendo-a estar como presa de aguaixaí,agûaîxay rembiaramo i moingóbo
água doce,y-eté
"que quer dizer a gente em seu coração, dizendo isso para ela?",marã e'ipe asé o py'ape aîpó o'îabo i xupé?
não porque eu fui veio ele,na ixé sóreme ruã turi
o que dá a eles a virtude,i xupé tekokatu me'engara
fui ao caminho dele,asapependûar
os homens estão acostumados comigo,apŷaba xe pokuá
seus fígados hão de ser minha porção,i py'apûera xe potabamo t'oîkó
a água benta seja o meio de viver de minha alma,y i mongaraibypyra t'oîkó xe 'anga rekobesabamo
hei de ir contigo hoje,t'asó nde pyri kori
eu costumo mexericar,xe mba'epûer-y îá
piquei-o,aîopi
com o bafo de sua boca sopra-nos o rosto,o îuru timbora pupé asé robá peîuû
cabelo desgrenhado,a-bebó
"por isso mesmo os moços entram sempre no lugar de beber cauim, ali atacando as moças","nd'e'i te'e kunumĩgûasu oîkébo memẽ kagûápe, a'epe kunhãmuku repenhana"
"para confortar tua alma, nós o ficamos abraçando","nde 'anga moapysykápe, oroîaîubã-îubã"
"faval, plantação de favas",komandagûasu-tyba
que é mais penoso aos que estão ali?,mba'epe sasyeté a'epe tekoara supé?
"eu vim do rio dos paratis para ver a mãe de deus, ficando a enfeitar-me","xe parati 'y suí aîu tupã sy repîaka, gûinhemoîegûá-îegûaka"
eu sou fingido,xe nhe'engyrygûan
todos eles voltaram para trás,opá i îeakypûereroîebyri
picar-me-ia o marigui,xe su'umo marigûi
ias ali para ouvir a missa,"a'epe missa rendupa, eresó"
é verdade isso?,anhẽpe ûĩé?
banco redondo,apykabapu'a
fazendo-o transformar-se em seu próprio sangue,og ugûyramo i monhemonhanga
"eu sou de voz alta, eu levanto a voz",xe nhe'engapûan
"jesus, o que eu desejo","îesu, xe remimotara"
que venha para nos ajudar meu irmão mais moço,t'oú îandé pytybõmo xe rybyra
eu não me afasto deles,ixé n'aîeîyî i xuí
rarissimamente,marangatuabé é
meus prisioneiros,xe rûaîa
casa de pedra,itá-oka
fazendo escorrer o sangue dele,sugûy mosyryka i xuí
não ia para o céu outrora a alma de ninguém?,abá 'angûera amõ soe'ymi ybakype erimba'e?
"seu companheiro de guerras também é bastião, o flechado",i maranirũ abé bastião u'uborûera
atravessei rios,a'y-asab
esmigalhei-o,aîkurubixok
que sejamos dignos do lugar futuro de nosso regozijo,t'oré angaturãne oré îekosubagûama ri
pôr o bispo em nossa testa o óleo santo,asé sybápe abaregûasu nhandy-karaíba nonga
"que sejamos corajosos, sim, suportando as coisas dolorosas como tu","t'oré pyatã, angá, mba'easy porarábo nde îá"
"e quanto a ti, boiuçu?","marãpe nde, mboîusu?"
aqui estamos alegrando-nos para festejarmos teu dia,kó oroîkó oronhemborypa nde 'ara momorangápe
fazendo vir à tona seus atos escondidos,sekó-nhemima monduîa
o dia está muito escuro,i pytũ-pytun 'ara
eu sou modesto,xe kunusãî
mas quem entregou os índios como coisas vossas?,"abá-tepe erimba'e, pe mba'erama resé apŷaba me'enga'ubi?"
"um par de pares, quatro",oîoirũîrũ
que ouçam aquilo que tu dizes,t'osendu aîpó nde 'é
o que reflete sobre sua morte,se'õagûera resé onheangerekoba'e
põe a espada na bainha dela,eîmondeb itangapema surupe
além do rio,y robaî
os que confessou com os que escondeu voltará a confessar,o emimombe'upûera o emikuakugûera irũmo bé i mombe'uîebyrine
"está molestando as pessoas, ficando a confundir as aldeias",oporomoaîu oîkóbo taba moapaîugûá-îugûabo
do céu vieste,ybaka suí ereîur
deve ter ido,osó ipó re'ĩ
sumiu a canoa de mim,okanhem ygara xe suí
como sem ti,amba'e-'u nde suí
não sejas mentiroso por causa de ninguém,nde remo'em umẽ abá resé
trazei também a ingapema!,ingapema bé peru!
"o que tem corpo, o que é corpóreo",seteba'e
eu não tenho sapatos,na xe pyapasabi
"conta todos os teus pecados, sendo forte",eîmombe'u pakatu nde angaîpagûera nde ratãngaturamo
arranquei as penas de sua asa,aîpepó-'ok
livrou-a do pecado primeiro em que adão nos pôs,i pysyrõû tekoangaîpabypy adão îandé nongaba suí
eu sou de bom semblante,xe resakûanhyrõ
fi-lo meu senhor,amombiaryîar
eu me limpo das fezes,aîeîkûaru'umbok
"brandamente, suavemente",mbegûé-katu
dizendo palavras más acerca de coisas nojentas,mba'epoxy koty onhe'engaíbamo
eu sou mestre,morombo'esara ixé
todos os meus pêlos se arrepiaram,opá xe raba bybyri
"mas sempre, com certeza, a vossas almas querem bem","memẽ-te nipó, pe 'anga amotá"
não cozendo sequer sua comida,o emi'urama tiruã moîybe'yma
maltrato-o,arekomarã
veio atrás de mim,xe pytaî turi
"eu sou o que é antigo, o de tempos atrás",erimba'endûarûera ixé
mas não castigará o homem seu filho e seu escravo?,n'oînupãî xûé-tepe abá o a'yra o embiaûsubane?
"embora vos tivésseis esforçado, estivestes deitados só pouco tempo junto a mim, não dormindo","pesa'ang îepé peuî korite'ĩ nhõte xe pyri, pekere'yma"
em sua terra,setãme
com uma lança espetou seu flanco,itamina pupé iî yké kutuki
"serão bons, doravante, os que eu guardo de costume","i angaturam, ko'yré, xe remiarõ îandune"
tu vives?,-endépe ereîkó?
fiquei-o apodando,aseró-serok
teu poder aquietou este mundo,nde 'ekatu kó 'ara moapysyki
logo que vim,xe rura rupibé
"contaste o mau procedimento de alguém, que somente tu viste, para as pessoas?",ereîmombe'upe abá rekopoxŷagûera oîepebẽ nde remiepîakûera abá supé?
aqueles outros grandes chefes em ti confiam,amõaé tubixá-katu nde resé oîerobîá
remédio bom,mosãngatu
lembra-te de mim!,nde ma'enduá xe ri!
"o que ameaça, ameaçador",momboîtara
com ele honrando-te,i ndibé nde moetébo
"foste para revistar os covos de água doce de alguém, tomando seu conteúdo?","eresópe abá îeky-'ye'ẽ supa, i pora rá?"
"armação de fios, roca de fiar",inimbó-'yba
esfreguei-lhe a caspa,aîpiku'i-momemûã
fazendo-me estar sozinho,oîepebẽ xe moingóbo re'ĩ
eu tenho o pé adormecido,xe py-îesyî
espiga dele,sara
"como diz alguém, tendo medo da morte, não querendo fazer estar por longo tempo sua falta de confissão?",marã e'ipe abá te'õ suí onheangûabo o nhemombe'ue'yma mokûá-puku potare'yma?
o fruto que deus proíbe,ybá tupã remipysyrõ
todos os impedimentos do casamento já mencionei,opá mendara moarûapaba aîmombe'u ymã
"desvirginaste alguma menina, furando-a, estuprando-a?","ereîmombukype kunhataĩ amõ, i mokûá, i mondoroka?"
sua remissão foi minha determinação,sepyrama xe pûaîtaba
"eis que, como está no céu, nosso senhor está dentro do pão nas mãos do padre, com certeza","akó ybakype ogûekó îakatu, îandé îara rekóû miapepûera pupé nhẽ abaré pópe re'a"
"suas palavras transgredindo muito, amaldiçoando-o","i nhe'enga abŷabo-tekatu, i momburûabo"
emplumei-o,asamongy
empanturrei as pessoas,aporomoebykatã
"é assim, porventura, que respondes as palavras do chefe?",emonã-pipó morubixaba erenhe'engobaîxûar?
"eu sou o grande tamoio aimbirê, uma sucuriju","xe tamuîusu aîmbiré, sukuriîu"
"instrumento de aquentar o fogo, abano, abanador",tatá pegûaba
cocho de porcos,taîasu remi'uru
lua nova,îasy-semamo
"meus parentes trazendo, faço-os dançar comigo",xe anametá aroporaseî seru
"sempre os malditos para nós dizem maldades, mui perversamente",memẽ nhẽ moxy îandébo marã e'i-memûã-memûã
eu tenho o rosto curubento,xe robá-kurub
levou sua filha maria quando se completaram três anos,o membyra maria rerasóû mosapyr ro'y sykeme
e finalmente?,tépe?
tomara não seja eu o que jazerá primeiro,n'aîkóî ipó irã tuîba'eramo ranhẽne re'a
"depois disso, os descendentes de noé perderam-se?",a'e roîré bépe noé remiminõetá roparamo?
desembarcando seu senhor na própria cachoeira,o îara opeá ytupe é
"vinde, levai os malditos, erguendo-os, para sapecá-los em nosso fogo","peîori, perasó muru, supi, îandé ratápe sapeka"
eu sou certeiro,xe pûakatu
herança de meu pai,xe ruba mba'epûera
os tupinambás que esfregavam a seu deus arrasamos todos,tupinambá i tupã osyba'epûera opakatu îamombá
eu tenho olhos enevoados,xe resá-oby
afasta o diabo deste dia em diante,eîpe'a îurupari kó 'ara suí
"os bem-aventurados e os santos no céu, que vêem a deus, ultrapassam o número dos dias que o ano tem",marangatuba'e santos ybakype tupã repîakaretá osasá 'ara ro'y remierekó papasaba
"agora mesmo, agora neste instante",ko'yr-y bé
homem ignorante,abá-tekokuabe'yma
que me livre deus das lembranças ruins,ta xe pysyrõ tupã ma'enduasabaíba suí
mulher viúva,kunhã-mene'õ
cortei-lhe a garganta,aîaseó-mondok
a mim é como que pedra,itá berame'ĩ ixébo
eu estou animoso,xe rakubor
sendo também odiados,seroŷrõmbyramo oîkóbo bé
choremos sempre,t'oroîase'o memẽ
guarda nossa terra de nossos inimigos,esarõ oré retama oré sumarã suí
os homens que roubam mulheres,apŷaba kunhã ri i mondaba'e
